experiment_id,problem_type,timestamp,seed,n_cities,num_vehicles,p_layers,max_iter,momentum_mass,lmbda,exact_cost,exact_route,exact_time_sec,ground_state_energy,solver_name,quantum_cost,quantum_route,quantum_time_sec,approx_ratio,success_probability,evaluations_count
VRP_N4_Vehicles3_Layers=4_MaxIter=150_20260724_153721,VRP,20260724_153721,42,4,3,4,150,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00032901763916015625,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",7.31867790222168,0.05251759610178668,1.0,151
VRP_N4_Vehicles4_Layers=4_MaxIter=150_20260724_153729,VRP,20260724_153729,42,4,4,4,150,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00016832351684570312,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",7.451952695846558,0.06162616643842161,1.0,151
VRP_N4_Vehicles5_Layers=4_MaxIter=150_20260724_153737,VRP,20260724_153737,42,4,5,4,150,1.0,100.0,inf,{},3.361701965332031e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",7.311330795288086,inf,1.0,151
VRP_N4_Vehicles6_Layers=4_MaxIter=150_20260724_153746,VRP,20260724_153746,42,4,6,4,150,1.0,100.0,inf,{},4.57763671875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",7.324913501739502,inf,1.0,151
VRP_N4_Vehicles2_Layers=5_MaxIter=150_20260724_153757,VRP,20260724_153757,42,4,2,5,150,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002644062042236328,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",7.532626152038574,0.04355234243128762,1.0,151
VRP_N4_Vehicles3_Layers=5_MaxIter=150_20260724_153805,VRP,20260724_153805,42,4,3,5,150,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003170967102050781,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",7.384588956832886,0.05251759610178668,1.0,151
VRP_N4_Vehicles4_Layers=5_MaxIter=150_20260724_153814,VRP,20260724_153814,42,4,4,5,150,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001785755157470703,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",7.563232421875,0.06162616643842161,1.0,151
VRP_N4_Vehicles5_Layers=5_MaxIter=150_20260724_153822,VRP,20260724_153822,42,4,5,5,150,1.0,100.0,inf,{},3.600120544433594e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",7.515582084655762,inf,1.0,151
VRP_N4_Vehicles6_Layers=5_MaxIter=150_20260724_153830,VRP,20260724_153830,42,4,6,5,150,1.0,100.0,inf,{},4.00543212890625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",7.37401008605957,inf,1.0,151
VRP_N4_Vehicles2_Layers=1_MaxIter=175_20260724_153841,VRP,20260724_153841,42,4,2,1,175,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002932548522949219,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",8.667358636856079,0.04355234243128762,1.0,176
VRP_N4_Vehicles3_Layers=1_MaxIter=175_20260724_153851,VRP,20260724_153851,42,4,3,1,175,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00031685829162597656,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",8.532018661499023,0.05251759610178668,1.0,176
VRP_N4_Vehicles4_Layers=1_MaxIter=175_20260724_153900,VRP,20260724_153900,42,4,4,1,175,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00017404556274414062,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",8.548483848571777,0.06162616643842161,1.0,176
VRP_N4_Vehicles5_Layers=1_MaxIter=175_20260724_153910,VRP,20260724_153910,42,4,5,1,175,1.0,100.0,inf,{},4.887580871582031e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",8.651829242706299,inf,1.0,176
VRP_N4_Vehicles6_Layers=1_MaxIter=175_20260724_153919,VRP,20260724_153919,42,4,6,1,175,1.0,100.0,inf,{},4.220008850097656e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",8.535537481307983,inf,1.0,176
VRP_N4_Vehicles2_Layers=2_MaxIter=175_20260724_153931,VRP,20260724_153931,42,4,2,2,175,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00029349327087402344,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",8.591248750686646,0.04355234243128762,1.0,176
VRP_N4_Vehicles3_Layers=2_MaxIter=175_20260724_153940,VRP,20260724_153940,42,4,3,2,175,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00035071372985839844,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",8.72041130065918,0.05251759610178668,1.0,176
VRP_N4_Vehicles4_Layers=2_MaxIter=175_20260724_153950,VRP,20260724_153950,42,4,4,2,175,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00015497207641601562,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",8.739320278167725,0.06162616643842161,1.0,176
VRP_N4_Vehicles5_Layers=2_MaxIter=175_20260724_154000,VRP,20260724_154000,42,4,5,2,175,1.0,100.0,inf,{},3.266334533691406e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",8.860493421554565,inf,1.0,176
VRP_N4_Vehicles6_Layers=2_MaxIter=175_20260724_154009,VRP,20260724_154009,42,4,6,2,175,1.0,100.0,inf,{},3.314018249511719e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",8.719790697097778,inf,1.0,176
VRP_N4_Vehicles2_Layers=3_MaxIter=175_20260724_154021,VRP,20260724_154021,42,4,2,3,175,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00029778480529785156,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",8.747625827789307,0.04355234243128762,1.0,176
VRP_N4_Vehicles3_Layers=3_MaxIter=175_20260724_154031,VRP,20260724_154031,42,4,3,3,175,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003330707550048828,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",8.595831632614136,0.05251759610178668,1.0,176
VRP_N4_Vehicles4_Layers=3_MaxIter=175_20260724_154040,VRP,20260724_154040,42,4,4,3,175,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00015354156494140625,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",8.719971895217896,0.06162616643842161,1.0,176
VRP_N4_Vehicles5_Layers=3_MaxIter=175_20260724_154050,VRP,20260724_154050,42,4,5,3,175,1.0,100.0,inf,{},3.361701965332031e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",8.730812072753906,inf,1.0,176
VRP_N4_Vehicles6_Layers=3_MaxIter=175_20260724_154100,VRP,20260724_154100,42,4,6,3,175,1.0,100.0,inf,{},3.337860107421875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",8.593009233474731,inf,1.0,176
VRP_N4_Vehicles2_Layers=4_MaxIter=175_20260724_154112,VRP,20260724_154112,42,4,2,4,175,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002689361572265625,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",8.616280555725098,0.04355234243128762,1.0,176
VRP_N4_Vehicles3_Layers=4_MaxIter=175_20260724_154122,VRP,20260724_154122,42,4,3,4,175,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003440380096435547,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",8.725363731384277,0.05251759610178668,1.0,176
VRP_N4_Vehicles4_Layers=4_MaxIter=175_20260724_154131,VRP,20260724_154131,42,4,4,4,175,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001819133758544922,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",8.600993871688843,0.06162616643842161,1.0,176
VRP_N4_Vehicles5_Layers=4_MaxIter=175_20260724_154141,VRP,20260724_154141,42,4,5,4,175,1.0,100.0,inf,{},3.3855438232421875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",8.633188724517822,inf,1.0,176
VRP_N4_Vehicles6_Layers=4_MaxIter=175_20260724_154150,VRP,20260724_154150,42,4,6,4,175,1.0,100.0,inf,{},4.291534423828125e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",8.743283987045288,inf,1.0,176
VRP_N4_Vehicles2_Layers=5_MaxIter=175_20260724_154203,VRP,20260724_154203,42,4,2,5,175,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002548694610595703,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",8.625484704971313,0.04355234243128762,1.0,176
VRP_N4_Vehicles3_Layers=5_MaxIter=175_20260724_154213,VRP,20260724_154213,42,4,3,5,175,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00033354759216308594,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",8.610472917556763,0.05251759610178668,1.0,176
VRP_N4_Vehicles4_Layers=5_MaxIter=175_20260724_154222,VRP,20260724_154222,42,4,4,5,175,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00018215179443359375,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",8.748607635498047,0.06162616643842161,1.0,176
VRP_N4_Vehicles5_Layers=5_MaxIter=175_20260724_154232,VRP,20260724_154232,42,4,5,5,175,1.0,100.0,inf,{},4.696846008300781e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",8.609913349151611,inf,1.0,176
VRP_N4_Vehicles6_Layers=5_MaxIter=175_20260724_154242,VRP,20260724_154242,42,4,6,5,175,1.0,100.0,inf,{},3.790855407714844e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",8.583216905593872,inf,1.0,176
VRP_N4_Vehicles2_Layers=1_MaxIter=200_20260724_154254,VRP,20260724_154254,42,4,2,1,200,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.000278472900390625,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",9.610912322998047,0.04355234243128762,1.0,193
VRP_N4_Vehicles3_Layers=1_MaxIter=200_20260724_154304,VRP,20260724_154304,42,4,3,1,200,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.000335693359375,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",9.48543930053711,0.05251759610178668,1.0,193
VRP_N4_Vehicles4_Layers=1_MaxIter=200_20260724_154314,VRP,20260724_154314,42,4,4,1,200,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00016927719116210938,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",9.447144508361816,0.06162616643842161,1.0,193
VRP_N4_Vehicles5_Layers=1_MaxIter=200_20260724_154325,VRP,20260724_154325,42,4,5,1,200,1.0,100.0,inf,{},3.266334533691406e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",9.588139057159424,inf,1.0,193
VRP_N4_Vehicles6_Layers=1_MaxIter=200_20260724_154335,VRP,20260724_154335,42,4,6,1,200,1.0,100.0,inf,{},3.4332275390625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",9.462217092514038,inf,1.0,193
VRP_N4_Vehicles2_Layers=2_MaxIter=200_20260724_154348,VRP,20260724_154348,42,4,2,2,200,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002510547637939453,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",9.39995813369751,0.04355234243128762,1.0,193
VRP_N4_Vehicles3_Layers=2_MaxIter=200_20260724_154358,VRP,20260724_154358,42,4,3,2,200,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003418922424316406,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",9.524429321289062,0.05251759610178668,1.0,193
VRP_N4_Vehicles4_Layers=2_MaxIter=200_20260724_154408,VRP,20260724_154408,42,4,4,2,200,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.0001506805419921875,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",9.498810291290283,0.06162616643842161,1.0,193
VRP_N4_Vehicles5_Layers=2_MaxIter=200_20260724_154419,VRP,20260724_154419,42,4,5,2,200,1.0,100.0,inf,{},3.314018249511719e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",9.38059663772583,inf,1.0,193
VRP_N4_Vehicles6_Layers=2_MaxIter=200_20260724_154429,VRP,20260724_154429,42,4,6,2,200,1.0,100.0,inf,{},3.9577484130859375e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",9.37006139755249,inf,1.0,193
VRP_N4_Vehicles2_Layers=3_MaxIter=200_20260724_154442,VRP,20260724_154442,42,4,2,3,200,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002770423889160156,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",9.598317861557007,0.04355234243128762,1.0,193
VRP_N4_Vehicles3_Layers=3_MaxIter=200_20260724_154453,VRP,20260724_154453,42,4,3,3,200,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.00033092498779296875,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",9.5017671585083,0.05251759610178668,1.0,193
VRP_N4_Vehicles4_Layers=3_MaxIter=200_20260724_154503,VRP,20260724_154503,42,4,4,3,200,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00016236305236816406,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",9.402792692184448,0.06162616643842161,1.0,193
VRP_N4_Vehicles5_Layers=3_MaxIter=200_20260724_154513,VRP,20260724_154513,42,4,5,3,200,1.0,100.0,inf,{},3.552436828613281e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",9.671708583831787,inf,1.0,193
VRP_N4_Vehicles6_Layers=3_MaxIter=200_20260724_154524,VRP,20260724_154524,42,4,6,3,200,1.0,100.0,inf,{},3.314018249511719e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",9.553425550460815,inf,1.0,193
VRP_N4_Vehicles2_Layers=4_MaxIter=200_20260724_154539,VRP,20260724_154539,42,4,2,4,200,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.00025916099548339844,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",9.563942193984985,0.04355234243128762,1.0,193
VRP_N4_Vehicles3_Layers=4_MaxIter=200_20260724_154549,VRP,20260724_154549,42,4,3,4,200,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003151893615722656,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",9.532567262649536,0.05251759610178668,1.0,193
VRP_N4_Vehicles4_Layers=4_MaxIter=200_20260724_154600,VRP,20260724_154600,42,4,4,4,200,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00015997886657714844,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",9.67574667930603,0.06162616643842161,1.0,193
VRP_N4_Vehicles5_Layers=4_MaxIter=200_20260724_154610,VRP,20260724_154610,42,4,5,4,200,1.0,100.0,inf,{},4.291534423828125e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",9.436392307281494,inf,1.0,193
VRP_N4_Vehicles6_Layers=4_MaxIter=200_20260724_154621,VRP,20260724_154621,42,4,6,4,200,1.0,100.0,inf,{},3.7670135498046875e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",9.517693519592285,inf,1.0,193
VRP_N4_Vehicles2_Layers=5_MaxIter=200_20260724_154637,VRP,20260724_154637,42,4,2,5,200,1.0,100.0,27.349999999999998,"{'1': [0, 1, 4, 2, 0], '2': [0, 3, 0]}",0.0002505779266357422,27.349999999999998,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0]}",9.602652072906494,0.04355234243128762,1.0,193
VRP_N4_Vehicles3_Layers=5_MaxIter=200_20260724_154647,VRP,20260724_154647,42,4,3,5,200,1.0,100.0,32.980000000000004,"{'1': [0, 1, 0], '2': [0, 2, 4, 0], '3': [0, 3, 0]}",0.0003218650817871094,32.980000000000004,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0]}",9.677113771438599,0.05251759610178668,1.0,193
VRP_N4_Vehicles4_Layers=5_MaxIter=200_20260724_154658,VRP,20260724_154658,42,4,4,5,200,1.0,100.0,38.7,"{'1': [0, 1, 0], '2': [0, 2, 0], '3': [0, 3, 0], '4': [0, 4, 0]}",0.00014972686767578125,38.7,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",9.421860694885254,0.06162616643842161,1.0,193
VRP_N4_Vehicles5_Layers=5_MaxIter=200_20260724_154708,VRP,20260724_154708,42,4,5,5,200,1.0,100.0,inf,{},4.220008850097656e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",9.407713413238525,inf,1.0,193
VRP_N4_Vehicles6_Layers=5_MaxIter=200_20260724_154719,VRP,20260724_154719,42,4,6,5,200,1.0,100.0,inf,{},3.6716461181640625e-05,inf,CV-VQE,627.98,"{'1': [0, 1, 2, 3, 4, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",9.647106885910034,inf,1.0,193
VRP_N5_Vehicles2_Layers=1_MaxIter=25_20260724_154806,VRP,20260724_154806,42,5,2,1,25,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016748905181884766,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",39.570882081985474,0.030318632212939574,1.0,26
VRP_N5_Vehicles3_Layers=1_MaxIter=25_20260724_154846,VRP,20260724_154846,42,5,3,1,25,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002897024154663086,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",39.752328634262085,0.03574897998834272,1.0,26
VRP_N5_Vehicles4_Layers=1_MaxIter=25_20260724_154927,VRP,20260724_154927,42,5,4,1,25,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002318143844604492,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",39.71039009094238,0.044414221876821446,1.0,26
VRP_N5_Vehicles5_Layers=1_MaxIter=25_20260724_155008,VRP,20260724_155008,42,5,5,1,25,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007562637329101562,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",39.55198287963867,0.05325432290654749,1.0,26
VRP_N5_Vehicles6_Layers=1_MaxIter=25_20260724_155048,VRP,20260724_155048,42,5,6,1,25,1.0,100.0,inf,{},8.702278137207031e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",39.33830523490906,inf,1.0,26
VRP_N5_Vehicles2_Layers=2_MaxIter=25_20260724_155132,VRP,20260724_155132,42,5,2,2,25,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016124248504638672,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",39.29597759246826,0.030318632212939574,1.0,26
VRP_N5_Vehicles3_Layers=2_MaxIter=25_20260724_155213,VRP,20260724_155213,42,5,3,2,25,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.00295257568359375,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",39.27496790885925,0.03574897998834272,1.0,26
VRP_N5_Vehicles4_Layers=2_MaxIter=25_20260724_155253,VRP,20260724_155253,42,5,4,2,25,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002346038818359375,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",39.36094784736633,0.044414221876821446,1.0,26
VRP_N5_Vehicles5_Layers=2_MaxIter=25_20260724_155334,VRP,20260724_155334,42,5,5,2,25,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0008206367492675781,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",39.73681616783142,0.05325432290654749,1.0,26
VRP_N5_Vehicles6_Layers=2_MaxIter=25_20260724_155414,VRP,20260724_155414,42,5,6,2,25,1.0,100.0,inf,{},8.535385131835938e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",39.503236532211304,inf,1.0,26
VRP_N5_Vehicles2_Layers=3_MaxIter=25_20260724_155459,VRP,20260724_155459,42,5,2,3,25,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0017321109771728516,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",38.84192657470703,0.030318632212939574,1.0,26
